,name,symbol,slug,num_market_pairs,is_active,cmc_rank,last_updated,quote.USD.percent_change_1h,quote.USD.percent_change_24h,quote.USD.percent_change_7d,quote.USD.percent_change_30d,quote.USD.percent_change_60d,quote.USD.percent_change_90d,quote.USD.last_updated
144,Bitcoin,BTC,bitcoin,8909,1,1,2021-08-14T22:56:02.000Z,-0.24995971,-1.46094883,6.62700955,47.63224363,17.01906439,2.90519608,2021-08-14 22:56:02+00:00
145,Litecoin,LTC,litecoin,710,1,13,2021-08-14T22:56:02.000Z,-0.58343189,-0.22688203,16.91145213,43.65514091,2.85187696,-38.30749426,2021-08-14 22:56:02+00:00
146,Dogecoin,DOGE,dogecoin,379,1,7,2021-08-14T22:56:03.000Z,-0.72334232,2.71140837,15.75276493,55.52279385,-9.87062603,-41.32423199,2021-08-14 22:56:03+00:00
147,Monero,XMR,monero,161,1,29,2021-08-14T22:56:04.000Z,-0.42814793,-0.02799609,0.12628968,36.88445296,-3.58822196,-30.50998256,2021-08-14 22:56:04+00:00
148,Ethereum,ETH,ethereum,5593,1,2,2021-08-14T22:56:02.000Z,-0.44975757,-1.1265729,5.08408828,68.8123902,27.14135633,-8.22005028,2021-08-14 22:56:02+00:00
149,Cardano,ADA,cardano,287,1,3,2021-08-14T22:56:07.000Z,-0.98114764,7.83486136,50.46740031,77.63721373,39.91808752,-1.0846821,2021-08-14 22:56:07+00:00
150,Bitcoin,BTC,bitcoin,8909,1,1,2021-08-14T23:04:02.000Z,-0.24656102,-1.37657934,6.20207706,47.43642696,16.68480414,2.76327101,2021-08-14 23:04:02+00:00
151,Litecoin,LTC,litecoin,710,1,13,2021-08-14T23:04:02.000Z,-0.33491621,-0.34415695,16.64383454,43.47493771,2.89314284,-37.80184082,2021-08-14 23:04:02+00:00
152,Dogecoin,DOGE,dogecoin,379,1,7,2021-08-14T23:04:03.000Z,0.14653327,2.99048966,15.84215348,55.64967033,-9.6975555,-41.33183616,2021-08-14 23:04:03+00:00
153,Monero,XMR,monero,161,1,29,2021-08-14T23:04:04.000Z,-0.41393529,-0.02987226,0.28819765,36.57778934,-3.87471597,-30.62109064,2021-08-14 23:04:04+00:00
154,Ethereum,ETH,ethereum,5593,1,2,2021-08-14T23:04:02.000Z,-0.57409632,-1.48004543,4.66848907,68.26660567,26.43110981,-8.4154353,2021-08-14 23:04:02+00:00
155,Cardano,ADA,cardano,287,1,3,2021-08-14T23:03:09.000Z,-0.71619451,7.58649844,49.99272711,77.11639092,39.56867982,-1.18775399,2021-08-14 23:03:09+00:00
156,Bitcoin,BTC,bitcoin,8909,1,1,2021-08-14T23:09:02.000Z,-0.02797931,-1.2154504,6.26763295,47.90504754,17.03133303,3.06616778,2021-08-14 23:09:02+00:00
157,Litecoin,LTC,litecoin,710,1,13,2021-08-14T23:09:02.000Z,-0.08709567,-0.259718,16.77080791,44.10336393,3.176372,-37.6314004,2021-08-14 23:09:02+00:00
158,Dogecoin,DOGE,dogecoin,379,1,7,2021-08-14T23:09:03.000Z,0.37375553,3.1401663,16.33134845,56.59300391,-9.20015105,-41.26830587,2021-08-14 23:09:03+00:00
159,Monero,XMR,monero,161,1,29,2021-08-14T23:09:04.000Z,0.18791209,0.45024228,0.57661695,37.76994064,-3.06053445,-30.18892481,2021-08-14 23:09:04+00:00
160,Ethereum,ETH,ethereum,5593,1,2,2021-08-14T23:09:02.000Z,-0.21610424,-1.24073284,4.5708144,69.28526644,27.20906197,-7.90699252,2021-08-14 23:09:02+00:00
161,Cardano,ADA,cardano,287,1,3,2021-08-14T23:08:08.000Z,-0.98400376,7.46059157,49.51253142,77.3188996,39.52006436,-2.16690726,2021-08-14 23:08:08+00:00
162,Bitcoin,BTC,bitcoin,8909,1,1,2021-08-14T23:14:02.000Z,0.07562747,-1.2367618,6.29226276,47.77865153,17.0783906,3.11483485,2021-08-14 23:14:02+00:00
163,Litecoin,LTC,litecoin,710,1,13,2021-08-14T23:14:02.000Z,0.35986613,-0.58295753,17.13277706,43.84997157,3.45583534,-37.57014884,2021-08-14 23:14:02+00:00
164,Dogecoin,DOGE,dogecoin,379,1,7,2021-08-14T23:14:03.000Z,0.3277971,2.92601253,16.45178353,56.41852913,-9.37831965,-41.93144834,2021-08-14 23:14:03+00:00
165,Monero,XMR,monero,161,1,29,2021-08-14T23:14:04.000Z,0.07327891,0.25058229,0.54130164,37.21447565,-3.07027386,-30.21146822,2021-08-14 23:14:04+00:00
166,Ethereum,ETH,ethereum,5593,1,2,2021-08-14T23:14:02.000Z,-0.19423707,-1.24680094,4.70197854,69.15892566,27.31975135,-7.72095965,2021-08-14 23:14:02+00:00
167,Cardano,ADA,cardano,287,1,3,2021-08-14T23:13:08.000Z,-0.55906293,7.47793363,50.17949666,77.27501571,39.89696672,-1.56953746,2021-08-14 23:13:08+00:00
168,Bitcoin,BTC,bitcoin,8909,1,1,2021-08-14T23:19:02.000Z,-0.02551251,-1.14464775,6.56884352,47.98765877,17.30425129,2.46770614,2021-08-14 23:19:02+00:00
169,Litecoin,LTC,litecoin,710,1,13,2021-08-14T23:19:02.000Z,0.40863594,-0.61617009,17.72930822,44.35577391,3.81984824,-37.47615241,2021-08-14 23:19:02+00:00
170,Dogecoin,DOGE,dogecoin,379,1,7,2021-08-14T23:19:03.000Z,0.89876449,3.34120138,16.75108949,57.59531845,-8.48169791,-42.10755444,2021-08-14 23:19:03+00:00
171,Monero,XMR,monero,161,1,29,2021-08-14T23:19:04.000Z,0.10680388,0.32076883,0.90317195,36.9130568,-2.77486609,-30.632355,2021-08-14 23:19:04+00:00
172,Ethereum,ETH,ethereum,5593,1,2,2021-08-14T23:19:02.000Z,0.00242892,-1.39169489,5.22311831,69.63808795,28.05650701,-7.94962388,2021-08-14 23:19:02+00:00
173,Cardano,ADA,cardano,287,1,3,2021-08-14T23:18:08.000Z,-0.26522624,7.57836814,51.11720474,77.79828309,40.57028574,-1.46245076,2021-08-14 23:18:08+00:00
174,Bitcoin,BTC,bitcoin,8909,1,1,2021-08-14T23:24:02.000Z,0.15191299,-1.03768803,6.48278933,48.3608077,17.54650731,2.90982633,2021-08-14 23:24:02+00:00
175,Litecoin,LTC,litecoin,710,1,13,2021-08-14T23:24:02.000Z,1.00636044,-0.61692002,18.00338362,45.03561195,4.18171331,-37.35321163,2021-08-14 23:24:02+00:00
176,Dogecoin,DOGE,dogecoin,379,1,7,2021-08-14T23:24:03.000Z,0.95382624,3.42736753,16.48773081,57.78608383,-8.32533574,-41.82991058,2021-08-14 23:24:03+00:00
177,Monero,XMR,monero,161,1,29,2021-08-14T23:24:04.000Z,0.49533243,0.5302154,0.90262193,37.26175739,-2.53676182,-30.28814226,2021-08-14 23:24:04+00:00
178,Ethereum,ETH,ethereum,5593,1,2,2021-08-14T23:24:02.000Z,0.33792062,-1.32259092,4.82664514,70.16984469,28.20320888,-7.83265279,2021-08-14 23:24:02+00:00
179,Cardano,ADA,cardano,287,1,3,2021-08-14T23:23:08.000Z,0.35237829,6.59065849,51.02419441,78.19361521,41.02439771,-1.93299717,2021-08-14 23:23:08+00:00
180,Bitcoin,BTC,bitcoin,8909,1,1,2021-08-14T23:29:02.000Z,0.1712385,-1.17108438,6.45045386,48.17108545,16.9461859,2.35299964,2021-08-14 23:29:02+00:00
181,Litecoin,LTC,litecoin,710,1,13,2021-08-14T23:29:02.000Z,1.05529366,-0.30022395,17.71506218,44.50092365,4.05813821,-37.69894975,2021-08-14 23:29:02+00:00
182,Dogecoin,DOGE,dogecoin,379,1,7,2021-08-14T23:29:03.000Z,0.85615544,3.20925897,15.48165457,57.32811236,-8.58605302,-42.41150346,2021-08-14 23:29:03+00:00
183,Monero,XMR,monero,161,1,29,2021-08-14T23:29:04.000Z,0.44034756,0.35172599,0.87543055,37.49924477,-3.17092076,-30.59717055,2021-08-14 23:29:04+00:00
184,Ethereum,ETH,ethereum,5593,1,2,2021-08-14T23:29:02.000Z,0.27274933,-1.28841714,4.83871279,69.89606073,27.73852072,-8.57298034,2021-08-14 23:29:02+00:00
185,Cardano,ADA,cardano,287,1,3,2021-08-14T23:28:08.000Z,0.5062451,5.96899563,50.94967335,78.18262613,40.65696405,-2.12836069,2021-08-14 23:28:08+00:00
186,Bitcoin,BTC,bitcoin,8909,1,1,2021-08-14T23:34:02.000Z,0.16958013,-1.01949684,6.24153231,48.29616578,17.1145702,3.0654972,2021-08-14 23:34:02+00:00
187,Litecoin,LTC,litecoin,710,1,13,2021-08-14T23:34:02.000Z,0.93518818,-0.33197889,17.5025364,44.36703418,4.19719443,-37.79145491,2021-08-14 23:34:02+00:00
188,Dogecoin,DOGE,dogecoin,379,1,7,2021-08-14T23:34:03.000Z,0.97901796,3.38378616,13.9863307,57.23449968,-8.67156072,-41.93729843,2021-08-14 23:34:03+00:00
189,Monero,XMR,monero,161,1,29,2021-08-14T23:34:04.000Z,0.47806431,0.43194831,0.28645206,37.68906993,-3.11701485,-29.88214161,2021-08-14 23:34:04+00:00
190,Ethereum,ETH,ethereum,5593,1,2,2021-08-14T23:34:02.000Z,0.30728892,-1.01540543,4.38980017,70.06455348,28.00632832,-7.86708908,2021-08-14 23:34:02+00:00
191,Cardano,ADA,cardano,287,1,3,2021-08-14T23:33:07.000Z,0.40528791,6.08713058,50.57769357,78.43523559,40.81418632,-1.18762449,2021-08-14 23:33:07+00:00
192,Bitcoin,BTC,bitcoin,8909,1,1,2021-08-14T23:39:02.000Z,0.1877933,-0.97803672,6.23875523,48.67381883,16.99146994,2.62068931,2021-08-14 23:39:02+00:00
193,Litecoin,LTC,litecoin,710,1,13,2021-08-14T23:39:02.000Z,1.13858536,-0.18260151,17.7361734,45.65052464,4.35761073,-37.76800804,2021-08-14 23:39:02+00:00
194,Dogecoin,DOGE,dogecoin,379,1,7,2021-08-14T23:39:03.000Z,1.93525633,4.2986082,15.6531213,59.45041363,-7.87670198,-42.39689996,2021-08-14 23:39:03+00:00
195,Monero,XMR,monero,161,1,29,2021-08-14T23:39:04.000Z,0.56419418,0.11293387,0.45630982,38.42182343,-3.09418025,-30.00412739,2021-08-14 23:39:04+00:00
196,Ethereum,ETH,ethereum,5593,1,2,2021-08-14T23:39:02.000Z,0.33228472,-1.14520642,4.54832465,70.70487847,28.01656742,-8.34738467,2021-08-14 23:39:02+00:00
197,Cardano,ADA,cardano,287,1,3,2021-08-14T23:38:08.000Z,0.62538588,5.26508389,50.54612876,79.45217738,41.22088751,-1.55984042,2021-08-14 23:38:08+00:00
198,Bitcoin,BTC,bitcoin,8909,1,1,2021-08-14T23:44:02.000Z,0.4454407,-0.9536515,6.05876666,49.55576966,16.96184653,2.90901908,2021-08-14 23:44:02+00:00
199,Litecoin,LTC,litecoin,710,1,13,2021-08-14T23:44:02.000Z,1.42509733,-0.19073842,18.00866263,46.92449555,4.49445478,-37.90185819,2021-08-14 23:44:02+00:00
200,Dogecoin,DOGE,dogecoin,379,1,7,2021-08-14T23:44:03.000Z,1.59528078,2.82128181,15.39964475,60.41100578,-8.21215376,-42.27228342,2021-08-14 23:44:03+00:00
201,Monero,XMR,monero,161,1,29,2021-08-14T23:44:04.000Z,0.84773691,-0.00105927,0.35255588,40.20663643,-3.09060064,-29.93699023,2021-08-14 23:44:04+00:00
202,Ethereum,ETH,ethereum,5593,1,2,2021-08-14T23:44:02.000Z,0.60090043,-1.12689803,4.01713481,72.05455532,28.02617464,-8.06636722,2021-08-14 23:44:02+00:00
203,Cardano,ADA,cardano,287,1,3,2021-08-14T23:43:08.000Z,0.60348672,4.50090583,49.77243958,80.21858121,40.64160961,-2.17980125,2021-08-14 23:43:08+00:00
204,Bitcoin,BTC,bitcoin,8909,1,1,2021-08-14T23:49:02.000Z,0.3884738,-1.24928295,6.12168745,49.17139451,16.87749554,2.67137872,2021-08-14 23:49:02+00:00
205,Litecoin,LTC,litecoin,710,1,13,2021-08-14T23:49:02.000Z,1.21237371,-0.69093807,17.33171542,46.3599877,4.12599728,-37.98939011,2021-08-14 23:49:02+00:00
206,Dogecoin,DOGE,dogecoin,379,1,7,2021-08-14T23:49:03.000Z,1.46861351,2.24806733,13.45867511,59.55998764,-8.62991025,-42.75425968,2021-08-14 23:49:03+00:00
207,Monero,XMR,monero,161,1,29,2021-08-14T23:49:04.000Z,1.03112969,-0.21988944,0.28897884,39.69050412,-3.17205219,-29.95877831,2021-08-14 23:49:04+00:00
208,Ethereum,ETH,ethereum,5593,1,2,2021-08-14T23:49:02.000Z,0.77947956,-1.43637545,3.93713756,72.02363381,28.1037051,-7.99044556,2021-08-14 23:49:02+00:00
209,Cardano,ADA,cardano,287,1,3,2021-08-14T23:48:08.000Z,0.40689871,2.75218251,49.06759695,79.37004354,40.11172258,-2.71382521,2021-08-14 23:48:08+00:00
210,Bitcoin,BTC,bitcoin,8909,1,1,2021-08-14T23:54:02.000Z,0.28015148,-1.52039763,5.38570158,48.78529478,16.99253438,1.61703333,2021-08-14 23:54:02+00:00
211,Litecoin,LTC,litecoin,710,1,13,2021-08-14T23:54:02.000Z,0.92098709,-0.69517414,16.74572839,45.80294008,4.04287473,-38.54718411,2021-08-14 23:54:02+00:00
212,Dogecoin,DOGE,dogecoin,379,1,7,2021-08-14T23:54:03.000Z,1.10975156,2.11654226,12.60053442,58.92979142,-8.65253046,-43.52094329,2021-08-14 23:54:03+00:00
213,Monero,XMR,monero,161,1,29,2021-08-14T23:54:04.000Z,0.70539386,-0.59828797,-0.21627764,39.12491609,-3.06621207,-30.51168465,2021-08-14 23:54:04+00:00
214,Ethereum,ETH,ethereum,5593,1,2,2021-08-14T23:54:02.000Z,0.51358108,-1.76378991,3.02894823,71.3259596,28.08808077,-8.71734098,2021-08-14 23:54:02+00:00
215,Cardano,ADA,cardano,287,1,3,2021-08-14T23:53:07.000Z,0.0427181,2.09820458,48.50592572,79.59193538,40.32961418,-3.89710496,2021-08-14 23:53:07+00:00
216,Bitcoin,BTC,bitcoin,8909,1,1,2021-08-14T23:59:02.000Z,0.43191678,-1.45705613,5.70328657,48.19339778,17.28700106,1.37955567,2021-08-14 23:59:02+00:00
217,Litecoin,LTC,litecoin,710,1,13,2021-08-14T23:59:02.000Z,1.28840499,-0.31362094,17.1534306,45.43721399,4.21028661,-38.29249303,2021-08-14 23:59:02+00:00
218,Dogecoin,DOGE,dogecoin,379,1,7,2021-08-14T23:59:03.000Z,1.25289731,2.19825797,12.58783489,58.53520657,-8.54962462,-43.07331338,2021-08-14 23:59:03+00:00
219,Monero,XMR,monero,161,1,29,2021-08-14T23:59:04.000Z,0.81926501,-0.65218499,0.11304336,38.27035629,-2.98574202,-30.60235099,2021-08-14 23:59:04+00:00
220,Ethereum,ETH,ethereum,5593,1,2,2021-08-14T23:59:02.000Z,0.63534807,-1.70875316,3.42719046,70.86045523,28.22817554,-8.97734612,2021-08-14 23:59:02+00:00
221,Cardano,ADA,cardano,287,1,3,2021-08-14T23:58:08.000Z,0.57050176,2.50218465,48.68638219,79.29262376,40.72985715,-4.63966256,2021-08-14 23:58:08+00:00
222,Bitcoin,BTC,bitcoin,8909,1,1,2021-08-15T00:04:02.000Z,0.4548192,-1.34317519,5.9574622,48.23509779,17.68249705,1.64243642,2021-08-15 00:04:02+00:00
223,Litecoin,LTC,litecoin,710,1,13,2021-08-15T00:04:02.000Z,1.61145616,-0.13754783,17.03722033,46.09563596,5.18933009,-37.70314452,2021-08-15 00:04:02+00:00
224,Dogecoin,DOGE,dogecoin,379,1,7,2021-08-15T00:04:03.000Z,1.45383622,1.95364201,13.05069883,59.6544104,-7.66911668,-42.8226749,2021-08-15 00:04:03+00:00
225,Monero,XMR,monero,161,1,29,2021-08-15T00:04:04.000Z,1.07692146,0.05011994,0.39758754,39.20457886,-1.99813711,-29.7752949,2021-08-15 00:04:04+00:00
226,Ethereum,ETH,ethereum,5593,1,2,2021-08-15T00:04:02.000Z,0.79940712,-1.40256269,3.75152218,70.80532913,29.34360098,-8.23406701,2021-08-15 00:04:02+00:00
227,Cardano,ADA,cardano,287,1,3,2021-08-15T00:03:08.000Z,0.88791551,3.59491822,49.61280848,79.39701247,42.07895603,-5.02854454,2021-08-15 00:03:08+00:00
228,Bitcoin,BTC,bitcoin,8909,1,1,2021-08-15T00:09:02.000Z,0.40283577,-1.23169081,5.96092876,48.7380997,17.48034888,2.11544628,2021-08-15 00:09:02+00:00
229,Litecoin,LTC,litecoin,710,1,13,2021-08-15T00:09:02.000Z,1.54098139,-0.51892845,17.18817853,46.51540941,5.10366258,-37.07368469,2021-08-15 00:09:02+00:00
230,Dogecoin,DOGE,dogecoin,379,1,7,2021-08-15T00:09:03.000Z,1.00923061,1.51610752,9.83439179,59.72177475,-7.97909697,-42.24914371,2021-08-15 00:09:03+00:00
231,Monero,XMR,monero,161,1,29,2021-08-15T00:09:04.000Z,0.57496507,-0.24428457,-0.0033146,39.7681369,-2.16723661,-29.45284602,2021-08-15 00:09:04+00:00
232,Ethereum,ETH,ethereum,5593,1,2,2021-08-15T00:09:02.000Z,0.77006763,-1.29076992,3.73847087,71.70471801,29.31317195,-7.69284366,2021-08-15 00:09:02+00:00
233,Cardano,ADA,cardano,287,1,3,2021-08-15T00:08:07.000Z,1.082983,2.47611192,49.21574547,80.51800278,42.29714259,-3.91799931,2021-08-15 00:08:07+00:00
234,Bitcoin,BTC,bitcoin,8909,1,1,2021-08-15T00:14:02.000Z,0.42248079,-1.07471976,5.35749626,48.30799815,17.56806981,2.05687756,2021-08-15 00:14:02+00:00
235,Litecoin,LTC,litecoin,710,1,13,2021-08-15T00:14:02.000Z,1.2092607,-0.32615157,16.76402712,45.1283129,4.85295296,-37.2228292,2021-08-15 00:14:02+00:00
236,Dogecoin,DOGE,dogecoin,379,1,7,2021-08-15T00:14:03.000Z,0.96065706,0.91414469,5.12782063,58.60351576,-8.41527833,-42.13698009,2021-08-15 00:14:03+00:00
237,Monero,XMR,monero,161,1,29,2021-08-15T00:14:04.000Z,0.62862694,-0.27926759,-0.25447816,38.23604066,-2.37323792,-29.69362444,2021-08-15 00:14:04+00:00
238,Ethereum,ETH,ethereum,5593,1,2,2021-08-15T00:14:02.000Z,0.71750636,-1.05022865,3.31275416,70.70778308,29.22842455,-7.69075982,2021-08-15 00:14:02+00:00
239,Cardano,ADA,cardano,287,1,3,2021-08-15T00:13:08.000Z,2.08634968,4.30792158,50.60167647,81.48297928,43.76904425,-2.47412682,2021-08-15 00:13:08+00:00
240,Bitcoin,BTC,bitcoin,8909,1,1,2021-08-15T00:19:02.000Z,0.32210476,-0.85654767,6.07097135,48.7673182,17.75334921,2.34604253,2021-08-15 00:19:02+00:00
241,Litecoin,LTC,litecoin,710,1,13,2021-08-15T00:19:02.000Z,0.68359102,-0.61607875,16.91253022,45.54891041,4.64589227,-37.25233966,2021-08-15 00:19:02+00:00
242,Dogecoin,DOGE,dogecoin,379,1,7,2021-08-15T00:19:03.000Z,0.08318316,1.56205578,5.311039,59.09494327,-8.62974068,-42.21239218,2021-08-15 00:19:03+00:00
243,Monero,XMR,monero,161,1,29,2021-08-15T00:19:04.000Z,0.27111391,-0.15920159,0.16708987,38.24016797,-2.43022519,-29.52153284,2021-08-15 00:19:04+00:00
244,Ethereum,ETH,ethereum,5593,1,2,2021-08-15T00:19:02.000Z,0.40522685,-0.77887719,4.08377717,71.05844029,29.25940633,-7.42512491,2021-08-15 00:19:02+00:00
245,Cardano,ADA,cardano,287,1,3,2021-08-15T00:18:09.000Z,2.16840068,5.27797575,52.30965076,82.26629543,44.34388106,-0.29184318,2021-08-15 00:18:09+00:00
246,Bitcoin,BTC,bitcoin,8909,1,1,2021-08-15T00:24:02.000Z,-0.03161382,-1.15810563,5.56094504,48.63692341,17.63939473,2.36937211,2021-08-15 00:24:02+00:00
247,Litecoin,LTC,litecoin,710,1,13,2021-08-15T00:24:02.000Z,0.0628807,-0.55166813,16.50209135,45.56263955,4.41942685,-37.21141358,2021-08-15 00:24:02+00:00
248,Dogecoin,DOGE,dogecoin,379,1,7,2021-08-15T00:24:03.000Z,-0.49037186,0.98492286,4.74895497,58.91764061,-8.83173478,-42.42884465,2021-08-15 00:24:03+00:00
249,Monero,XMR,monero,161,1,29,2021-08-15T00:24:04.000Z,-0.16606241,-0.37136541,-0.80277554,38.32124416,-2.36023479,-29.48487194,2021-08-15 00:24:04+00:00
250,Ethereum,ETH,ethereum,5593,1,2,2021-08-15T00:24:02.000Z,0.07870426,-0.98550268,2.9131199,71.06217826,29.1381142,-7.07067626,2021-08-15 00:24:02+00:00
251,Cardano,ADA,cardano,287,1,3,2021-08-15T00:23:07.000Z,1.63868626,5.33237012,51.52423073,82.57528225,44.26037811,0.08282993,2021-08-15 00:23:07+00:00
252,Bitcoin,BTC,bitcoin,8909,1,1,2021-08-15T00:29:02.000Z,-0.04154673,-1.31586898,6.02801315,48.71401039,17.84974358,2.18036062,2021-08-15 00:29:02+00:00
253,Litecoin,LTC,litecoin,710,1,13,2021-08-15T00:29:02.000Z,0.24488101,-0.283306,17.66445326,45.87622599,4.85005897,-37.01045951,2021-08-15 00:29:02+00:00
254,Dogecoin,DOGE,dogecoin,379,1,7,2021-08-15T00:29:03.000Z,-0.68401796,-0.49174074,7.64862657,58.72131745,-8.88523783,-42.74091298,2021-08-15 00:29:03+00:00
255,Monero,XMR,monero,161,1,29,2021-08-15T00:29:04.000Z,-0.08642013,-0.34450742,-0.08874131,38.40521909,-1.94921998,-29.43196667,2021-08-15 00:29:04+00:00
256,Ethereum,ETH,ethereum,5593,1,2,2021-08-15T00:29:02.000Z,0.09404389,-1.30555638,3.56601044,71.17393887,29.45835555,-7.03351072,2021-08-15 00:29:02+00:00
257,Cardano,ADA,cardano,287,1,3,2021-08-15T00:28:07.000Z,1.08519127,4.23056613,51.24132921,82.03172877,44.10834777,-0.55113199,2021-08-15 00:28:07+00:00
258,Bitcoin,BTC,bitcoin,8909,1,1,2021-08-15T00:34:02.000Z,-0.27092265,-1.48956622,5.90690167,48.54424336,17.50433633,2.07882224,2021-08-15 00:34:02+00:00
259,Litecoin,LTC,litecoin,710,1,13,2021-08-15T00:34:02.000Z,-0.13418215,-0.95574507,16.89691269,45.7043827,3.89533278,-37.41541475,2021-08-15 00:34:02+00:00
260,Dogecoin,DOGE,dogecoin,379,1,7,2021-08-15T00:34:03.000Z,-1.24904454,-1.91383507,6.76054995,58.38057364,-9.27184464,-42.95245112,2021-08-15 00:34:03+00:00
261,Monero,XMR,monero,161,1,29,2021-08-15T00:34:04.000Z,-0.66237374,-1.03599055,-0.47588161,38.0831889,-2.7312236,-29.72313247,2021-08-15 00:34:04+00:00
262,Ethereum,ETH,ethereum,5593,1,2,2021-08-15T00:34:02.000Z,-0.27561661,-1.61654355,3.29569325,70.95180338,28.93609013,-7.4174519,2021-08-15 00:34:02+00:00
263,Cardano,ADA,cardano,287,1,3,2021-08-15T00:33:07.000Z,0.20133996,3.37747334,50.50827191,80.88023367,42.66756892,-1.51505462,2021-08-15 00:33:07+00:00
264,Bitcoin,BTC,bitcoin,8909,1,1,2021-08-15T00:39:02.000Z,-0.213803,-1.19443173,6.15501237,48.71381703,17.63687939,1.59357432,2021-08-15 00:39:02+00:00
265,Litecoin,LTC,litecoin,710,1,13,2021-08-15T00:39:02.000Z,-0.37784062,-0.4131052,17.44327579,45.93951003,4.15009181,-37.98472544,2021-08-15 00:39:02+00:00
266,Dogecoin,DOGE,dogecoin,379,1,7,2021-08-15T00:39:03.000Z,-1.8769149,-0.27552759,8.16122936,59.02495689,-9.02552871,-43.0882351,2021-08-15 00:39:03+00:00
267,Monero,XMR,monero,161,1,29,2021-08-15T00:39:04.000Z,-0.56067637,-0.57131535,0.07323806,38.40499002,-2.48798362,-30.12352968,2021-08-15 00:39:04+00:00
268,Ethereum,ETH,ethereum,5593,1,2,2021-08-15T00:39:02.000Z,-0.2799354,-1.10671988,3.44861559,71.08234139,29.06172617,-8.22102675,2021-08-15 00:39:02+00:00
269,Cardano,ADA,cardano,287,1,3,2021-08-15T00:38:07.000Z,-0.40021028,3.63888808,49.80636489,80.81970337,42.27936857,-2.24931465,2021-08-15 00:38:07+00:00
270,Bitcoin,BTC,bitcoin,8909,1,1,2021-08-15T00:44:02.000Z,-0.32116963,-1.17817142,6.10262202,48.81971271,17.660559,1.59683535,2021-08-15 00:44:02+00:00
271,Litecoin,LTC,litecoin,710,1,13,2021-08-15T00:44:02.000Z,-0.66887733,0.00450658,17.16724878,46.00155329,4.05019981,-37.85002543,2021-08-15 00:44:02+00:00
272,Dogecoin,DOGE,dogecoin,379,1,7,2021-08-15T00:44:03.000Z,-1.57955159,0.18318489,7.18752639,59.39453884,-8.91943988,-43.16875707,2021-08-15 00:44:03+00:00
273,Monero,XMR,monero,161,1,29,2021-08-15T00:44:04.000Z,-0.88846194,-0.69230033,-0.12434266,38.34126259,-2.74678709,-30.29058581,2021-08-15 00:44:04+00:00
274,Ethereum,ETH,ethereum,5593,1,2,2021-08-15T00:44:02.000Z,-0.44653576,-0.98783554,3.23139519,71.14511745,28.94176385,-7.97797937,2021-08-15 00:44:02+00:00
275,Cardano,ADA,cardano,287,1,3,2021-08-15T00:43:07.000Z,0.25281805,4.85043483,50.42089306,81.53557256,42.42912237,-1.10035995,2021-08-15 00:43:07+00:00
276,Bitcoin,BTC,bitcoin,8909,1,1,2021-08-15T00:49:02.000Z,-0.20187533,-1.14864409,5.98179422,48.85213552,17.58792208,1.58169266,2021-08-15 00:49:02+00:00
277,Litecoin,LTC,litecoin,710,1,13,2021-08-15T00:49:02.000Z,-0.42478394,-0.06592547,17.119751,46.07424399,3.789067,-37.85889488,2021-08-15 00:49:02+00:00
278,Dogecoin,DOGE,dogecoin,379,1,7,2021-08-15T00:49:03.000Z,-0.99985688,0.7711371,6.71634375,59.75197284,-8.8153271,-42.80798148,2021-08-15 00:49:03+00:00
279,Monero,XMR,monero,161,1,29,2021-08-15T00:49:04.000Z,-0.52730111,-0.29110663,-0.0646834,38.80870264,-2.64588951,-29.93822517,2021-08-15 00:49:04+00:00
280,Ethereum,ETH,ethereum,5593,1,2,2021-08-15T00:49:02.000Z,-0.49627271,-1.03725733,3.14021609,71.38317198,28.78739716,-7.77933916,2021-08-15 00:49:02+00:00
281,Cardano,ADA,cardano,287,1,3,2021-08-15T00:48:08.000Z,0.29062923,4.64463001,49.51568737,81.23695904,41.84176288,-0.78698475,2021-08-15 00:48:08+00:00
282,Bitcoin,BTC,bitcoin,8909,1,1,2021-08-15T00:54:02.000Z,0.13698931,-1.0231524,6.03846993,48.99348792,17.99658453,2.67228785,2021-08-15 00:54:02+00:00
283,Litecoin,LTC,litecoin,710,1,13,2021-08-15T00:54:02.000Z,0.85058311,0.70681436,17.9067328,46.99129943,5.35683737,-36.42749099,2021-08-15 00:54:02+00:00
284,Dogecoin,DOGE,dogecoin,379,1,7,2021-08-15T00:54:03.000Z,0.06844854,1.08661495,6.38036098,60.07950853,-8.03740785,-41.98911993,2021-08-15 00:54:03+00:00
285,Monero,XMR,monero,161,1,29,2021-08-15T00:54:04.000Z,0.04213982,-0.16840043,-0.13557658,38.70856203,-2.06897593,-29.05131147,2021-08-15 00:54:04+00:00
286,Ethereum,ETH,ethereum,5593,1,2,2021-08-15T00:54:02.000Z,0.03479171,-1.05716808,3.31447268,71.46128355,29.38751769,-6.43571469,2021-08-15 00:54:02+00:00
287,Cardano,ADA,cardano,287,1,3,2021-08-15T00:53:07.000Z,0.29782627,3.67249366,49.19148521,80.73849124,42.3357931,-0.32512718,2021-08-15 00:53:07+00:00
288,Bitcoin,BTC,bitcoin,8909,1,1,2021-08-15T00:59:02.000Z,0.21821095,-0.98240594,5.74285131,49.20335201,18.14371729,3.55818032,2021-08-15 00:59:02+00:00
